id,width,height
6206fcafbe92f484f03def2b5074a8a8,2048,2500
62071e073320c21515baab6e5c55ddf8,3320,3408
623a14228a9ea0c33a9012c02ef70487,2431,3011
624fadcfe3f204dd43ce49bdce00c0f4,2152,2376
6253c422540c84bc747b4426ed507452,1896,2256
6257b0277b6dc697985febc707d83011,2728,2687
62643c38a525c1223f3a836af96f220d,2304,2880
62727c1647992609be0ff403bc2362ac,2210,2753
62863bee894cbb15f96074e8da760b40,2796,3264
628ab07625d7ac80f9c909b4380e75b3,2304,2880
628ba9788c00a8fa5fd77992fa9f63ed,2304,2880
62b135c34d01b4af10c39d65939d9d43,2304,2880
62b2efa946bc993544fe42785b40fcdb,2048,2500
62fad4135a04319bc5e499828b05ac70,3072,3072
6312578be73812b1634727a012980bc6,2616,2872
6314692e3a4f5fc017e052dbd1cd683e,2304,2880
63236a382e8f97864ea5af5d1c7a5d5a,2194,2519
633440744a1f7413483909dc0af84de1,3072,3072
63382fd6688255077d3e61f946fa8c35,2859,2653
633a915d9f92edf4edc1c4a85548201f,2304,2880
63415dfe4d7eb0c122a6818e84195475,3072,3072
6359437f875d6b26535d627e1c2cf31f,3072,3072
6371c2201020a3f7e4c5a56f8f7a4fea,2304,2880
63803ddfb3ea3bb435ff62c45ba78fde,2088,2152
6398a304dcec08b7e3f31d0bdd6358a5,2674,2907
639a44bdf6f3cfe5d05f96683604e758,3072,3072
63a853b45510dfc485c9dbc998539cd1,2016,2192
63ae0334ee9804a3bb06d66432fefa26,2072,2328
63af905bd663fe539c2b6c3190dd222d,2024,2456
63cf713d392ce347a329b20e8bd4782b,3072,3072
63f24af3bd9f735911958c1190306af1,3072,3072
642617909307cc0ba39930495ed65a41,3320,3408
6452a9e9489dadc789cb44af7d3dadab,2304,2880
646728c609148567b18df0b37a9f8ec5,2748,2868
648e0c26a323b1050a5d4ad9c57d6257,3072,3072
649ec80ede7722141ecea3c810107176,2304,2880
64a46917dfbd81f3747a1635f47f622d,3320,2967
64b17a1d9119aa0a4df55d164eae856b,2497,3033
64bb0c2fe03598b5b9c90ddc2f68eaeb,2770,2899
64c4cafb533cc198f91e6ddbddee9a0e,2742,3247
64e323f8638652f7bf813a933ebcbf07,1944,2080
64f4fa78d723ad71e2422bc74bcd38f4,2762,3056
64fbc7536c3e0b4609b471e2b8a1f54f,2304,2880
64fd03319a30c50cfa302fc5457baf3f,2947,3314
6503bb06d6f9dc44244a562742a16c97,2304,2880
6544852e523b70450c51b767f71eb275,2892,2680
654957991bdf2ede340cc5335285be5f,2214,2986
65591c33ed8729b0ed1eebf4f59e418b,2304,2880
65624a2cdd11858b1ebadc900859214d,2109,3018
65629f1b90ec2b7ccc093f8ddfd6a992,2488,3116
656744b811b1f0e3c65dd457b3cd8cd9,2540,3072
6567f32646a35e8a0841790870de5c7a,2975,2941
657d78347d17af866338af4f1dab0c71,1928,2152
659c6031ed4b7d875e5e14662eb50bf2,2792,3264
659da0929f184579263a7a070729008e,2860,2833
659e8fa4b3d038c98fbfc0ab4cfcd411,2450,3341
65ad4fb69f36c807fce87e66a1c6533d,2504,2930
65bf4d6bc6fcf6a912ef3ec74bf9e35c,2868,3264
65c9045820f5c8bb44b60cbbf5402d29,2304,2880
65dfd8ef3a4201185c6fd6e9135cb20d,2304,2880
65ea8c1976e3b9d6da2bd3f377a89519,3072,3072
65f02d75dda093dfaf39ffaec74c5f56,2048,2500
6605faf598579d666064f0a09cee2557,2517,3028
660d934ad8ecf6701af7eb703e1cb4c8,2048,2500
6612d7f6119514cbeda6de56571d9f84,2584,2916
662fe30af3399b56c1579e95b0c6c87e,3268,3268
66332eb5425bcdc6854aae970cc656b9,2936,2963
66396f621903b00a1b7e1f54c8e5e8b3,1888,2359
665ba9b5664d7055c1d0ac1a44ea1ea9,2304,2880
6669f6481deca63ed9c421d5ac012c76,2936,3092
66728ec6afc52c3ebc77242449757162,2304,2880
667a27b0998f298db945ff935be9dd29,3072,3072
66856d8ef0cf387346c195d4e4adcf1a,2304,2880
6692df8a8c5f641eff181a2f589bfe80,2576,2876
66a1a5d0239bd22d299a1e1333ed5d0b,3313,2903
66a42146929520fe337cad37816f4384,2859,2547
66bbea98f2c63f90d2c6e0d6792cca54,2000,2512
66c03db83615b5c925b5bbdcd4a3c326,3072,3072
66c570971c7df4782e3dfb9e74f0dd1e,2517,3028
66ca165889a2837cc8534141b6441976,2304,2880
66cc79784846f7ec74c4ced47c244b24,2304,2880
66cd940a7bbf8b37c6abecc0a4004661,3072,3072
66d058ae8aa6b41111cab2259989eddb,1840,1840
66d28ab317b915eb7a400ad4a005ebc0,2540,3072
66e2d822ac451ea21fcfa3182c56a651,2552,3132
66e47c15c146fd0f6fb29adf167532ee,1936,2224
66fc91228ec5c614305dd54706f73f80,2742,3072
672ece5866dfa259ad2cede3afd0d41f,2474,3068
673f5442a2c3f1b012fcb0efa77527af,2304,2880
6747991aa8970e35ec44fe90b309d627,2540,3072
67533fa705019e473c1609ec6ed294d8,2048,2500
675d4dfbc02d948b3be479815f560c2e,2532,2810
675ffaef18559ad337d8abb65ee44624,2304,2880
67635e3e25dcca671541a531ca2b4d0e,3060,2588
678219cc34c08e4b184dbe73ef52a680,2540,3072
67923e1fdac310042f5feb9f788839bf,1968,2080
67c83db34f74fb6203fc52f789ec3a31,2304,2880
67cbbbc94027667fe9fe8fe6ea07f9a2,2304,2880
67cfebc952a1751733ad336895f0d73c,2376,2848
67d4cf6415b37f5a0950ac53897f3d3a,1984,2008
67d6d106da8aa96f4368d7cc11624f7a,2768,3024
67d78accb5656a6e435a912ca941c27e,2540,3072
67e142bee76b89f0ca09bab8d7adaa2e,2736,2555
6807503ed8ab156abd8b43ee6bc4be75,1848,2088
680991cadaa23df90e27c5c89941b917,2361,3100
68122971781f688cce53b8700e0da080,2304,2880
6818b9a73dbaf129b63a2848ac1e576f,2304,2880
68194ba7f002feafff03a21625a07305,3072,3072
682008cffca1751980b4010f4e82520d,2136,3032
68291bf070ea8be26049e41d95b1bd25,2048,2500
682b61023d547b7b92f47dfdea263775,2923,3179
6833c509c10b569d6167db70b83ee5d5,2626,3408
68389e585575ff6e536f3fbff8101474,2304,2880
683ec9af11ca7fe33686ddce989d3768,2504,2930
684626e9ab3384984e4af5ede3a0e6aa,2439,2593
686af368e33eea31228b8634c5947f6c,2304,2880
68ab5b60e34d374002405dfe7f14b7ff,2569,2824
68ad460a32591dc2d5d522e9c913cad8,3320,2793
68bf44155e1e9cd26c7ac566d5a02289,2048,2500
68d2d4cacb8e7d2b125fe18516356777,2617,2475
68eb45dbf790f2f829d8c6a8690b0d25,2616,3264
68f7ee667e33c638abc21bcd543ad9d5,2443,3100
68fcd04c343c408db5acce03b38c2e1e,2304,2880
6900482a91a538ead56b483f77bcf289,2304,2880
690a74b4ebf969fbadc5ad0a1187968d,2626,2712
693008c77b426c4afc45e990f5f07287,2048,2500
696214f9b38c455d2b867484da3570d8,2304,2880
6974b05fb97620ec153a9eb3200db4eb,2436,2968
697c98dcc1457ad774db7b42a4e1e8b4,2540,3072
6993fe34fd90adcbbfe75229f5e22306,2540,3072
69972b49aac9f4aea137e51984cf8691,2304,2880
69a3e19744062d97e679adf184b667c2,2304,2880
69a4c5a42437d7d7f8cf80a8e0402e15,2532,2916
69afc1cd6a3209dfc08651a43e7628fd,2048,2500
69cb46ac057f1c04cb0a582fcf2f8b96,2048,2500
69e693c4c5f1f8ad419b1d2ed43c7375,2948,2937
69e956035a447c4d4f4d28e13ed92dc4,3072,3072
6ed2ab0e4ba47734a7b2a47deff243c1,1896,2304
6ed469a35361b49e04971347281bc312,2304,2880
6eeead238ec804ca607534249350bcf8,2088,2336
6efabbfe08d43653606d7b16c5ad264d,2540,3072
6f322939176779d7af4f7c76701fa91d,2392,2592
6f5f1420c9f88f1ec8b886e3700410f5,3288,3209
6f79bc390fe626dd3ad6a8cb36116254,2394,2568
6f81359c392e30ddea9260b22d732e69,2304,2880
6f8d6f377c0d4ffcf13554466668be5a,2540,3072
6f8e0af5fff2c4c45f6eb841a4221235,2472,2844
6f9c69586ff53e488b23e7bb6b0556c5,2304,2880
6fa0ca0396d8c8dba1dc037d2d882947,2304,2880
6fa721dbeeea8b191be3336226a2d3e8,2048,2500
6fa7dad34b96816f31cc091a0507bbdd,3072,3072
6fb55d54b54b05b50913b456d1b5d0cc,2804,3306
6fbeb3ec1ec16b267f98fc12cbab9b6f,2282,2810
6fe8a6cb3929ebdfa1cc078b0318e363,2128,2288
6feeabe1a1221a8a4da9560cc86157ed,3072,3072
6ffac7a192bae8415d98c6d03ee4ee2c,2304,2880
70050ec61a0f61030b7ce001eab0fefa,2652,2972
7019341063506a9850df00a5bcf46efa,2304,2880
7021edd61c6640c497c774e6ef61e491,2504,2544
703637c0369923222e87e31bb7477b4f,2328,2544
703a96532637528e3aafb5f5668186cb,3072,3072
703e3e8b33821c0b0553c5d534a5419f,2537,3408
7041c4545b91fb9fd032398c297fd992,2048,2500
7043451da60cb89537435829965759c3,2048,2500
70485d0ffe6e2b1d90b6127c5c023f18,2812,2816
7052aefb2cae8274a2dedc9e21714d96,2304,2880
705ac59fb56577d3db10d09dc5b3f3b3,2540,3072
706e9e2d05f37843759f3e1da02f2d6c,2517,2598
70822307bc21273a21e4a57632f55a0a,2304,2880
708249b5f1cff1ae05f850da5fc2b625,2304,2880
70dc4cdf5377a5daa9628a456390ed93,2694,2950
70e09b0d52ed4571aa953c4d844bc5cb,3072,3072
70e621d1855d992b74df22c66021b25d,2016,2368
70eb6d92bf0c7e35e0d55e17d00629fa,2540,3072
70f135c5319675c02b56fc5b82df7c09,2152,2184
713f94c56bcf0a3622522744fb0d24d7,3072,3072
714e4c788c40892e9a5500e4fde9c753,2304,2880
71511f823c4664475131c1519d9bd0a8,2738,3052
715278d742ca1d668e20ffab02e7fe36,3072,3072
717b848dae42dc6c33d6d3a5754e690b,2817,3383
719182f814fc1a742e0fbc1a751f6af7,2588,2984
719962d2d347b4d5a6641074d75b78ad,2304,2880
719ef3ece6314f7962ffe89cfd4cdb7f,2501,2601
71a5a3f60976a7b46875a26dfd7a669e,3072,3072
71ab1b7b29ed23f9c8a5ad1db0e2cbf5,2304,2880
71cfb66b2166800fae0283d2f28b0902,2304,2880
71dadd60877ab8a22b3d5075c40415c0,2787,3098
71ddd7f7b44aa49dafb8410e8d542ffb,2829,3022
7216517a6e4daf3bd95b7b065dac16dd,2394,2687
7225983eb43be7f2dcb9e75381a8f3e5,2304,2880
72264a7633d9eaa863732d9d18658516,2668,3068
7237fe007c5cab239011e89137eee3a7,2080,2668
723a57bc840fd54341f543c2832ad6a2,2304,2880
723aaeb1fd6c8333089f301b1f9620e5,2540,3072
723f93a3f0e3905c498839d23b961631,2540,3072
7245fcab6a98659146972d983aa01c6d,2481,3325
7253800842122c9e6e95878b46008f54,2579,2797
725d3455da58a90c17e5eba4b4520e97,2304,2880
72a03107b8c5fffea70fb4d36ebeecb8,1936,2080
72a60e1680fed635062ad42bc5df893d,2500,2940
72a8690f81423e91e710088e939dd664,2304,2880
72bce8eed8324b1544f1698f56a2b0ba,2680,3033
72d2a32355662fd12a16420bd689bbf9,2304,2880
72db011d874a7d2151f75b4f0ae679b2,2304,2880
7307f00233a2858176b4b8c93213d7de,2304,2880
730b58517ca8b274e1b66e87c723c003,2000,2208
7310cb76b0642a868c3eb66ce74e7d70,2304,2880
7324c001e2512d3ea9197b0151c6c1b0,2619,2886
73389cedf5cac39b292141ad966adfcb,2304,2880
7339f20488fdc162a8b06c2d8c887277,3072,3072
734bbd50e6a2265ae0092510852c9c24,2719,3056
735023a2b17a5222636abc2784772804,2304,2880
7355afc2a3a775378d54578397734408,2304,2880
736548ed94e659b342a15a4b32e71a1f,2168,2416
73677ea9100c2fc6b88ba7442c90bcf9,2304,2880
7379ef3f7d2f47ad02a272c056215448,1984,2112
73a09e14492d3c6c579a48507303431b,2884,2536
73bc384e1f0ca88f3bcb2b5c6a8584f1,1976,1712
73ca5ade271925fe03782a52a85f75b2,2440,2852
73d406f3aaebf4b2d07e73a87ebff608,3072,3072
73dcc0c151e92d0090c75815c315ba83,1864,2144
73e54ffef4d7e3de197b530d4f1ae026,3072,3072
7413687c59af03d7aa10a04225d1ac52,2136,2576
74292e695d6b5868b89acf26363ee93e,2304,2880
742d73529266f013bbbcdf0f2bf9d218,2540,3072
7430af9cdc5fa56f86d71b66a837390c,2540,3072
74335ad1e0f78abc3b8d9c4d3380b5be,2347,2466
743601b5826b3d21eab4b1b90ed73bc3,2652,2884
7444ecc98d1984f4e864b265857bda11,2540,3072
7478eac70ba86cb5e7e7a29a9acbd6e0,3072,3072
747eec98df4c54df053df178cc8c2395,2543,2795
7486840374f87cde690928d1b33aa97c,2304,2880
74a6dc1a51dffd964baef5089fc4d1b6,2128,2408
74eb8e74c7dee9e2342a43703a868387,2848,2628
750371858ec902890736e5d6ee552026,2304,2880
7519a77c0a9036cf63d56d53f708965a,1728,2368
7520d54e60d31f2310d1eb5c77a7507a,2356,2507
7540b357c67f2049cc0b8808fa2b91fc,2476,2916
7541cb14619967aa42444e6327bb2f59,2304,2936
754e5c9903b4b9bec894ebde02b54db8,2655,2746
75692666e09ea0a3cbfcc4b36241c7c0,3072,3072
756afb66aecaf0675273016e8991d8d4,2540,3072
757b9dce1ec83ee0758ebbac0fc6461a,2304,2880
75b1cda9857d6c1b9f0bdb21cc42145f,2064,2224
75dc0e82de7e756942ad4dcdb45c1c8d,2304,2880
75de97fbdf15aa3e1927a97ff9479327,3072,3072
75e726f1b8f916a9e805f1f1e326a02d,2167,2615
75ecc008a5e1a7f034c309b4f3f1e64e,1912,1920
75ed9329d92e12a8d1eb26cdaa0c5094,3000,3000
75ffb5f8839bef4d8719d46c29c46064,1656,1754
7610eb1f29002104c258f17b432e8d52,3320,2814
761156f763bd414dfd2037ae413d5fe8,1984,2296
76150430edf4bc123a894d8dfb55b864,2304,2880
762f339322e42d419878a7b9c887553c,2304,2880
76339ec8c17dbcdd117914581cee59f5,2231,2307
764eeaca1e91f7410e68f3daf40de6ab,2304,2880
7652b96082c47799544acbd7858b4280,2304,2880
7653a1c4431f1929ae8c73588e39b8d5,2636,3111
765760a9e2d3b82da72ca1ab86229b79,2409,2721
7661ae717d26893100f399e76e02c438,2953,3069
7664d4a022c8ca9a94c0bb8adb48209c,3003,3115
768480654fabe20d0c1340a17e129808,2304,2880
768db39e794f0d37d296c418e50d8126,2182,2028
768f286b65425e98e6d03fa3bd1c5ded,2304,2880
7691599752bbacd065fc71d3b54e67d0,3072,3072
76a8a1a491e23dc44e0c33654f10c632,2048,2500
76b94abea3d34cdea83ca5011ccab53a,2304,2880
76ba59bd6f06fc0fa1ef003da3052c00,2872,3370
76daa0fd9fc0346e09cbcc7ac90c9fb1,2048,2500
76f366130d836a1ae9d12749d0150eb1,2048,2500
76f84c8d0216ec44b47059fa80049995,2304,2880
7705b3f3b2a3a2de67e579119f53466e,3072,3072
771bad280d3f521bae62b331ea7db8f4,2831,3408
771e151f13e719b549b4e3d74c4777fe,2653,2861
7729fbb58b8006fe2b8305f9b2b33883,2304,2880
7736d86868e78aeb6cf52f6263fe6598,2540,3072
77411e67a520f43d7e819b9c21a33e2c,2048,2500
77508393a893101ef38598222327703f,2304,2880
776d1803d568d646b2e8d8b0648cde5a,2540,3072
77721a660a5784c2b244167443f1bc26,2593,3018
778592c49dc5b2bd4f4d4f415e174b5c,2575,2708
778c387c2cb631286fc9927be6dc0a04,2473,2712
77a86229631c04f92af02336b28db006,2048,2500
77b13969911c7f66060294c6cd76f58a,2304,2880
77d62e6304de7f244ac509794c99b483,3072,3072
77d6928016b9ddbb311fe1653289790e,2304,2880
77f4f19048695b17ba4194ae3b9bea8a,2304,2880
78057413f8f7e8a3b1decc815e1f509e,2048,2500
78076acd1cd80e71ff62d4fb58f047bc,2500,2980
78128e6e9a6b5cf69bcc8cc1062d845b,3093,3001
783c29f5c65505ff48dca9a55a5f9f8e,2304,2880
7841614f51ed3dfd1c3177a52493c56b,3072,3072
7847f09e3ec0d370353104de17dc6a71,2304,2880
784a4ee98cfc37a7c1ae9721bc8603ed,3072,3072
787379ebcb21a9b806b71c925407e54f,2008,2544
7882c56e6d4e2ec8b97556d8cfce4cf0,2304,2880
789d2cadef93195598e3906ec5fab0e9,2957,2589
78ac03ab2cd9f2e9c7b081761f44f665,2304,2880
78b96ab5b7fc1d75d73b3c9c747d5c96,2540,3072
78d237a2c0fe8f82956cec48132c0b1e,2048,2500
78dba36bdd34da385efcca7bb9ff5fde,2048,2500
78e8eee238eeb6f386be08ece092167c,2304,2880
78faf91d607511da380a6cc4f0a335d1,3072,3072
7924fd832cdee99d93031d908aee05f7,1888,2192
79318d422f9c3d533aae56a3a2db16b8,2008,2200
7944aab8e3c02270d273b8b65fad7305,2532,2708
7959604f5c1f6b274a0da891bc47aad8,2974,2716
7962a93b582c5bc277d892f31dfc5dae,2765,3380
7978725e43f1b301551e0fdbc32faef5,2540,3072
79af351d135ae05867a85d509082f530,2540,3072
79b2e5ab9d3cf6375a3a1fa0386adfdc,2540,3072
79bd8310bd57dfd23d33bfe5b3cc81d3,2423,2577
79c5d4d7f3b2e7a5a183bfbe664c699d,2304,2880
79da84eeb9599d74292b04af9078c3ef,2304,2880
79e8d10895b6cd7b1fca87139719b63a,3072,3072
79ff39552d8204ba42c5041e7650effc,2304,2880
7a0d573c9f9582d04423325d3ca146e7,3152,3200
7a1d72be9ef473df66d225c53e61f77e,3072,3072
7a3323fefdd4f7613e1ae2d4812c7b75,2048,2500
7a350dc1bcdf2fb34fcc57f05adf9da7,2304,2880
7a4bbf44262ba36208dbb20153f4569d,2691,3073
7a5ed0a74ecc27101ba9cb64066cf452,2732,2907
7a638d347bc64ee76ca339c799602086,2008,2248
7a7b30a642d5f305ccf5f7a6f2e901e8,3072,3040
7a99127d0a0c6a00aad2115a6ff9e653,2613,3077
7a9bbc3d02750c716fa773dcae80363b,2540,3072
7ab69502906043cd72e71d1f549c7153,2048,2500
7ac7db2d39f2342de386188e72cd0a72,2478,2894
7acb16c6d6f5cfc41a958e0b41e25106,2304,2880
7acf137fcd503834c79b7a151dd934f0,2540,3072
7acffd33cfddf67f7a7a9cb705096335,2540,2956
7aeae4110d509875a693b23aa17bd9ac,2304,2880
7af1da4ba8580aa54a0bfce36071c8d9,2935,3000
7af293bb03a398b6c01473dafb739d1e,3072,3072
7af60baf02292ff2c0b2a25cc9106358,2509,2633
7aff3521c214e535c920bdbd0b1a8a45,2421,2898
7b0e3bc4d8d010b4f59776da578101b7,2656,2980
7b30d37b73be405bfd91ed5e2d46c473,2304,2880
7b3ebb99b0c19f567eb49c1bfdf4d163,2753,3137
7b41dadbe305cc9f4f6068d473f73daf,2304,2880
7b5d44f6dd14787142deafbe64eb3b03,2048,2500
7b6a241b30dfcf7b91c6d6a63d693fd9,2304,2880
7b6f5c06586ee0f71a4b0b815062a5a5,2304,2880
7b759182d86f6a44b377ffcfce8a3b53,2762,2759
7b87ff45f630da27a103b7e587bc6fd1,3072,3072
7bd506ddbe0c59432e3c3a24aa2205e1,2868,3120
7bd83b3d3af0ea8150c8f2a737712db1,2804,3193
7bd856b30b7129c81c6803c7f1fe23b3,2763,2576
7be2d2fc4e5821cbf3f5fb7d7d3a3c8e,2304,2880
7bf14801ba177b4d09cee3dd3e452973,2048,2500
7c1add6833d5f0102b0d3619a1682a64,2944,3014
7c22cee85ef4ace76782964772819043,2304,2880
7c2e1c2b8ddcfaeae966c23615f01546,2500,2048
7c3c78ed6e4353a39ddc2cbd6230dd54,2540,3072
7c3eb59ae4e838ad4632fe96c25bcdf4,2208,2688
7c3fb9bf622d400c454d0a6b39a1b484,2304,2880
7c522cd5b56c3fb87c066171a88cf481,2048,2500
7c53cf2eb4f08dbc905b85f144f96b45,2927,2801
7c5f3e2c0518bba6ca3464c385d4787c,2819,3341
7c6bf9b40c9b53c6b49b00c0fa1e61e5,3072,3072
7c6f191b5d28bc1992e491d906f0d1a5,2612,2528
7c76f17be369b75874a62917c8daa626,2048,2500
7c7dce16fd7f16d1abd3a6f47e60cb9f,2048,2500
7ca08fd497950fb5cbec73a62cdf8971,2740,2708
7cc9b48563e197c84ec4ee8d30d5b3ce,2304,2880
7ccfe0e344f6c69cf9198684f1c092b0,2304,2880
7cd74b5a3c85b77c997f56cdb4995384,2304,2880
7cf206f4cfa9f72eb70cd9d5d9200185,2436,2865
7d084c9a42f2afea0089aa08932a6516,2304,2880
7d0cc84e9002c1eb219559540c014e7a,2712,3256
7d0e636b3ef2ccbb0c67b3243a1478ce,2304,2880
7d0fa5708b67c2bbb2509a468df9b73b,2424,2313
7d24c1ef5bcdd03fc1b01c8e6086c9d1,2540,3072
7d3e79d32d233140b7e30880739a42c4,2460,2330
7d3f19498c5e7a48a14376c3e170c68b,3072,3072
7d48ee923365d79f033147cd5f4aafc1,2048,2500
7d574e58da23077fc5c4579da786124b,2540,3072
7d5c70800f518f6584e25b2a88238a22,2288,2590
7d5de314c3280fe6e89ec1e101c1539e,2606,3408
7d610aae49bf4f979e16c2d8859f5f87,2304,2880
7d6b2982de91c0a900396745c79f3c39,2304,2880
7d746268923b15615c93334eff3a6baf,2311,2841
7d97de8bdefaf9875ce1491518cc8199,2064,2488
7da8cf1d4261791fbb0bae6f6bdb33ec,2304,2880
7daa7e5ce05f09404b845efb87f3ea20,2304,2880
7db70125d7739e6cd0c442e7b7592d4c,2961,3107
7dbccd763c4ffbfd0d6b841fb5e4337a,2972,2796
7dd2b5ae3d4201ccc00302c6199a8858,1888,1968
7de4d79d0ed23bf080f899d09a652946,2719,2916
7df5c81873c74ecc40610a1ad4eb2943,2208,2688
7e038329e627ea69d841e973c82763ba,2629,2986
7e16bd1b032a6695e408353dfa8499f9,2048,2500
7e27268a3207b3c92b29380778076742,3000,3000
7e2859fc7565a9b2701b29d682056319,2048,2500
7e2b67509fa24f95e4237ed93ac683e2,2304,2880
7e3f75426ef14f71c12bc517925d75e9,2540,3072
7e534f2dc65f7cef4f864325433017dd,2304,2880
7e6182876c0a09e96176348e2fcd712e,2304,2880
7e6c0dc72fa1db4a501f7ac5f6aac040,2397,2793
7e705e1d7561ee00863609c72d39aded,2304,2880
7e86aee54688699519f47582c4d44bf3,2593,3018
7e9efb8ee0bae7af280f5ea091f8d245,3072,3072
7ea14022f825d9bd869b05c7f10831db,2829,3001
7ea5d9e48085e44708b8fad8974ce953,2048,2500
7eb40f6abadc14f9b9f195c674cc2fd7,2736,3264
7ec4a135c83baf0142cb9d7cfc597937,3059,2763
7ecd6f67f649f26c05805c8359f9e528,2744,2952
7ed01df33497667609ef5a2585b5e36d,2048,2500
7ed7def1a431371634f38e5113c396f2,2172,2404
7eda1e28e4cee7d8016276c87b76259f,1912,2256
7ee89ae8abd9f4ebe6447e05a1b4f744,1888,2184
7ef087c19b4be20d077ae67763a63f63,2540,3072
7f0e383a8f3c1c49b14021f834d2fa24,2304,2880
7f5eab5de5307d4ae8e2a0fa99c0b41a,2211,2882
7f6545a0985a090403178267ff0295a4,2304,2880
7f777981e2a46b0d4f770de8def6cb78,2048,2500
7f96d122bf50434dcfd3dd9b16d2c05f,2488,3264
7f9a96e7377ba04fc585b805f93d5996,2304,2880
7fa31ce0f6768ace9e8b25d1240feda0,2571,2988
7fb4dd417196cddcbe7816c3512a2417,2304,2880
7fbdcc98dcb6e88187cf7461af6d2d61,2048,2640
7fccbf8d7cf537f74586ca8f1ab56fc1,3000,3000
7fd3b9dfa5050c1f879046960e0cf0d7,2346,2782
7fd93d9774bd704ebd2f9933d6f98df8,2208,2688
7fea37717ab0bf53c7cfa2f10f24c6a0,2304,2880
7ff5bb38db13ea89a27681c6dcf59b55,2714,3205
7ffe83778375bb8229b12c2ad4570c0e,2048,2500
8004676ecf95af8cee446cbcd139a938,2304,2880
800a68b6e6a75b5d6e5c3160ddafe266,2280,3215
8010842479cb7918eee13bc1db7fcc25,2304,2880
8015e5edbf16541fef78e6f8859764e4,2281,2544
80234017eb6caeada9e14d421eb0b8f8,3072,3072
803179ef55f8ecf356363cf194b4ff33,2700,2696
8036ddc6d564439af50497faef05eec3,2558,3026
803e047ce22c14175d0631e947ed1599,2304,2880
8048713c2ed48d97dd887233f24e012a,2392,2912
804bcde30d36e32d9429f00bed7a388d,2500,2048
804bfe2d3e6b0b8a34541a276d7cd7d6,2304,2880
80566fdc49f6da7e1a3e5f69bda6d299,3292,3332
80615519a6e4a619f88f76994b4a05ad,2540,3072
806c20c1d5b38e2ca7941854ec66659f,2514,2716
8072c8f70ffb83e6a82b01aafb25263d,2521,3056
807797c8ef120370d45796ed35260d81,3072,3072
8079e09258000b9f94f8318ce4d0412d,2549,2576
8081c5d9aa37706f9e9d43f8e26d2ee5,2598,2810
8098d1ce056318c03a3c70ccf3707945,2304,2880
80b4a951ab0029dbcc40fd4480fc6162,1984,2264
80bc61a643d289b3c2afc3a1ad297e48,2540,3072
80bd0e3e1fbd70822b77e8df2dd00ff2,1712,1832
80c9acacf163bc16010749b2b946e528,1936,2232
80caa435b6ab5edaff4a0a758ffaec6e,3001,3107
80f2bd216bbb01b56cf50c9a85f79233,3241,3132
80f636996b540968f24c909d3c1da685,2048,2500
810491951571933b11959743e41a704b,2686,2615
810a3894117aa4dc8d1cd1d22aa7e9de,2881,3275
8111591b7fea74653fbd7e935a74cf36,2825,3081
8126dc2ffbe33a6be3ea20a6f1174ff7,2048,2500
812dd976fb73bfdcacdb61a6fc2bb957,2304,2880
81314db8b8a964015628efa277e1d7db,2104,2408
8138c0bc649a534f449cf703475528ec,2540,3072
813a6d586e217397402e45009ec068e3,3072,3072
813e13e8b9385cbcffc45356265f6a10,2537,2750
816008f1b6e1fd740b3b52bb9e258377,2304,2880
8169688849f800eed6dded6f1c10a352,2696,2644
818796ebd40823cf964a850393882fea,2048,2500
81b2b950caf9b6c1f2ba9162f3fd259b,2766,2941
81b8689df47e19fee5d5a2b104a3f8b1,2474,2738
81e1bdd75db3ed8260cd2a8a206107a4,3072,3072
8222ee980c821621f5a6cff2b212b2ff,3190,3205
82240a46a3961830c1f340424fa7ce65,2604,2628
822c4cfa6ccc027318abacda96617282,2304,2880
823f25d87fd8839bf338b6d9a97722a4,2473,2878
8242bf2fdc119f6272d0fa3e5b4e583a,2540,3072
824920c963d82a8c0a2a593177ad5b93,3072,3072
82603b0dce20d3f1495c3d02caf391cd,2304,2880
82624b37dc4d0169f3fe6fd87dcb5208,2897,2657
826ef40d8bd63f54f66cc620ad52c8e9,3072,3072
828468076a2fa7c97169cfb83a117593,2304,2880
82877be2465c084b0b9bc186fc7f158f,2304,2880
828c239be4afbb409fc1c190360a73c9,2016,2264
82c1b7407eafb2bcc73fb0dbe9d94272,1864,2016
82c8e033e6fde13b0bf365370407d342,2048,2500
82d5f09eac7d3abea784450255fddc78,2048,2500
82f62718d5385a45eb2b328b3a90fbdd,2632,3383
830d05f396b604388e2d7b68d79a6bbf,2696,2868
8339682fa8a467c49ed7dc1fbaaee361,2540,3072
834088205c0b6066ebacac10dc6375d5,2629,2788
834f395ef75cdefe26c9d2cb3cf809b4,2417,2545
835413c68fe1d065629f748ed4e67205,2482,2866
835b1552b7be3350d697503504211aa4,2304,2880
835b2647ac2c4168fd8ee19431cfb47b,2304,2880
836875cb65e35b17f6bd79b04d151a39,3072,3072
838752b9510e918a05149382f3b56dab,2304,2880
8387e5ff12264f87c27db2863d4a9c87,2364,2664
838ef4aafc8f2392dabdfbee3a6721e0,2863,2542
8393e0cadb4f98d2755a71ddc72525a7,2304,2880
83b7785191c812c71f06b948e5843515,2651,2738
83bf2acb96d1e39c553401a9c994eff1,2304,2880
83d663ac0f523bd9dd0b6234704767fd,2304,2880
83e7cd905776606181931c7b695db12f,3268,3268
